Date,Open,High,Low,Close,Adj Close,Volume
2013-05-20,102.250000,103.000000,102.000000,102.750000,49.067989,27600
2013-05-27,102.779999,105.000000,102.139999,102.519997,48.958157,8200
2013-06-03,102.800003,105.000000,100.519997,101.099998,48.280025,13900
2013-06-10,105.000000,105.000000,100.000000,101.000000,48.232281,4900
2013-06-17,101.250000,104.989998,101.199997,101.849998,48.638180,4800
2013-06-24,101.849998,101.849998,100.000000,100.099998,47.802479,3800
2013-07-01,101.000000,101.489998,100.779999,101.489998,48.466267,1300
2013-07-08,101.489998,102.250000,100.510002,101.239998,48.346889,3000
2013-07-15,101.239998,102.239998,100.519997,102.000000,48.709831,2200
2013-07-22,101.110001,102.750000,100.000000,100.540001,48.012611,5500
2013-07-29,100.540001,101.830002,99.250000,101.830002,49.538395,3900
2013-08-05,101.830002,101.830002,101.830002,101.830002,49.538395,0
2013-08-12,100.050003,100.050003,98.250000,99.589996,48.448666,1700
2013-08-19,98.250000,99.290001,95.500000,95.750000,46.580578,1100
2013-08-26,97.489998,99.279999,97.480003,99.000000,48.161644,2100
2013-09-02,99.690002,99.690002,99.010002,99.010002,48.166512,200
2013-09-09,99.010002,99.610001,99.000000,99.000000,48.161644,2900
2013-09-16,99.000000,99.889999,97.800003,99.000000,48.161644,1100
2013-09-23,99.889999,99.889999,98.410004,99.889999,48.594620,1200
2013-09-30,99.889999,99.889999,98.019997,98.019997,47.684887,700
2013-10-07,97.900002,99.889999,97.900002,99.889999,48.594620,700
2013-10-14,99.889999,99.889999,98.250000,99.000000,48.161644,700
2013-10-21,99.699997,100.699997,99.000000,100.699997,48.988659,5300
2013-10-28,98.500000,100.690002,98.500000,100.000000,48.648129,3300
2013-11-04,100.010002,100.099998,99.199997,100.099998,49.834999,1400
2013-11-11,100.489998,100.489998,100.000000,100.400002,49.984367,1600
2013-11-18,101.000000,102.480003,100.250000,101.500000,50.532001,15600
2013-11-25,101.500000,102.480003,100.070000,100.070000,49.820076,6900
2013-12-02,101.500000,102.500000,101.500000,102.500000,51.029846,1100
2013-12-09,102.000000,103.709999,102.000000,103.709999,51.632252,3300
2013-12-16,103.500000,104.000000,103.000000,104.000000,51.776630,3300
2013-12-23,104.000000,104.250000,100.019997,100.309998,49.939556,3300
2013-12-30,102.930000,104.709999,102.050003,104.000000,51.776630,3000
2014-01-06,104.709999,104.709999,102.500000,104.500000,52.025562,9500
2014-01-13,104.500000,111.199997,100.750000,100.750000,50.158607,2900
2014-01-20,100.750000,104.500000,100.750000,104.500000,52.025562,1800
2014-01-27,104.000000,104.000000,100.250000,102.949997,51.253899,1300
2014-02-03,102.000000,104.070000,102.000000,102.010002,51.934460,1700
2014-02-10,102.260002,102.500000,102.000000,102.000000,51.929363,1700
2014-02-17,104.010002,104.040001,103.120003,104.040001,52.967960,1500
2014-02-24,101.500000,104.089996,100.250000,104.089996,52.993416,7500
2014-03-03,103.500000,109.839996,103.000000,104.989998,53.451603,7800
2014-03-10,105.000000,107.349998,105.000000,106.000000,53.965813,3400
2014-03-17,106.000000,106.500000,104.260002,104.260002,53.079967,3700
2014-03-24,106.000000,108.830002,106.000000,108.000000,54.984039,6200
2014-03-31,108.000000,108.000000,108.000000,108.000000,54.984039,1300
2014-04-07,108.000000,108.000000,103.000000,106.699997,54.322189,2700
2014-04-14,106.500000,106.860001,104.599998,106.669998,54.306927,2300
2014-04-21,106.000000,108.000000,103.080002,106.000000,53.965813,5200
2014-04-28,107.029999,108.000000,106.000000,107.050003,55.657421,3200
2014-05-05,107.000000,109.000000,106.000000,106.000000,55.111504,2800
2014-05-12,107.000000,109.000000,107.000000,107.000000,55.631413,14700
2014-05-19,106.000000,108.250000,106.000000,108.250000,56.281307,2200
2014-05-26,108.250000,108.250000,108.250000,108.250000,56.281307,0
2014-06-02,108.250000,108.500000,106.000000,106.000000,55.111504,6800
2014-06-09,106.000000,106.000000,104.250000,105.010002,54.596771,6800
2014-06-16,108.000000,108.000000,106.989998,106.989998,55.626217,2900
2014-06-23,106.970001,108.809998,105.059998,105.690002,54.950340,18100
2014-06-30,108.000000,109.000000,108.000000,109.000000,56.671257,5100
2014-07-07,109.000000,109.000000,105.750000,107.750000,56.021362,2700
2014-07-14,108.000000,109.000000,106.080002,109.000000,56.671257,2000
2014-07-21,108.879997,109.000000,107.580002,109.000000,56.671257,3200
2014-07-28,106.690002,109.949997,106.610001,108.949997,56.645264,3500
2014-08-04,106.040001,106.260002,106.040001,106.260002,56.437572,600
2014-08-11,106.260002,107.250000,106.260002,107.250000,56.963387,1900
2014-08-18,107.250000,107.250000,107.250000,107.250000,56.963387,0
2014-08-25,106.059998,106.059998,106.019997,106.019997,56.310101,300
2014-09-01,106.019997,106.279999,106.019997,106.279999,56.448193,300
2014-09-08,106.080002,106.500000,105.599998,105.599998,56.087017,1500
2014-09-15,105.500000,106.750000,105.099998,106.000000,56.299469,1900
2014-09-22,106.000000,106.000000,106.000000,106.000000,56.299469,400
2014-09-29,106.000000,106.480003,106.000000,106.480003,56.554401,200
2014-10-06,106.480003,106.480003,105.500000,105.500000,56.033913,200
2014-10-13,105.500000,106.000000,104.000000,106.000000,56.299469,1300
2014-10-20,106.000000,107.500000,105.599998,105.599998,56.087017,1300
2014-10-27,105.599998,105.769997,102.709999,105.769997,56.177322,1400
2014-11-03,106.500000,106.500000,106.500000,106.500000,57.824467,1200
2014-11-10,106.750000,106.750000,106.500000,106.500000,57.824467,1000
2014-11-17,106.750000,125.000000,105.500000,105.500000,57.281528,3300
2014-11-24,105.000000,107.500000,105.000000,107.500000,58.367424,400
2014-12-01,107.500000,107.500000,104.949997,104.949997,56.982891,4500
2014-12-08,104.949997,104.949997,104.000000,104.000000,56.467091,1800
2014-12-15,103.000000,103.000000,102.000000,102.000000,55.381191,1700
2014-12-22,101.900002,102.000000,101.900002,102.000000,55.381191,1400
2014-12-29,103.800003,105.000000,103.800003,104.500000,56.738567,500
2015-01-05,104.500000,106.599998,104.500000,104.629997,56.809147,1200
2015-01-12,106.500000,107.000000,106.500000,106.500000,57.824467,1200
2015-01-19,105.599998,105.599998,104.000000,105.000000,57.010029,2700
2015-01-26,105.000000,108.000000,105.000000,106.000000,57.552998,2800
2015-02-02,106.000000,108.000000,106.000000,108.000000,59.915356,2300
2015-02-09,108.000000,113.959999,106.000000,108.000000,59.915356,2100
2015-02-16,108.000000,112.959999,108.000000,110.000000,61.024883,3600
2015-02-23,109.010002,114.000000,107.949997,110.000000,61.024883,19600
2015-03-02,113.540001,113.540001,110.000000,110.000000,61.024883,700
2015-03-09,110.000000,114.000000,110.000000,111.000000,61.579678,900
2015-03-16,112.000000,112.000000,108.000000,108.000000,59.915356,3500
2015-03-23,108.000000,110.949997,108.000000,110.949997,61.551929,200
2015-03-30,110.949997,110.989998,107.010002,107.010002,59.366127,900
2015-04-06,107.010002,110.099998,106.910004,110.099998,61.080364,400
2015-04-13,110.099998,110.099998,109.750000,109.750000,60.886189,5000
2015-04-20,110.949997,114.500000,110.949997,114.500000,63.521366,2000
2015-04-27,112.000000,112.000000,107.389999,107.559998,59.671249,1000
2015-05-04,108.320000,112.860001,105.680000,112.860001,63.852341,2000
2015-05-11,108.599998,110.889999,107.190002,108.959999,61.645855,5300
2015-05-18,116.199997,116.199997,106.589996,107.699997,60.932987,1800
2015-05-25,107.230003,107.980003,106.589996,106.620003,60.321964,800
2015-06-01,106.580002,107.000000,105.040001,105.089996,59.456337,800
2015-06-08,105.180000,105.720001,105.180000,105.720001,59.812763,1700
2015-06-15,105.720001,107.000000,105.720001,107.000000,60.536961,700
2015-06-22,105.279999,105.279999,103.500000,103.500000,58.556774,2800
2015-06-29,103.500000,103.500000,103.500000,103.500000,58.556774,0
2015-07-06,103.559998,103.559998,102.970001,103.000000,58.273876,1500
2015-07-13,103.000000,103.000000,101.500000,103.000000,58.273876,900
2015-07-20,103.000000,103.000000,101.489998,101.489998,57.419575,600
2015-07-27,97.589996,103.000000,93.160004,98.000000,55.445057,2500
2015-08-03,99.000000,100.000000,96.000000,97.849998,56.643879,2000
2015-08-10,97.849998,99.000000,85.010002,90.010002,52.105412,3600
2015-08-17,93.769997,98.699997,93.769997,95.000000,54.994057,1100
2015-08-24,91.500000,94.180000,85.050003,93.949997,54.386230,11500
2015-08-31,92.000000,92.000000,88.059998,91.000000,52.678516,2500
2015-09-07,91.000000,93.250000,89.400002,90.050003,52.128578,3500
2015-09-14,90.050003,90.050003,90.000000,90.000000,52.099621,1600
2015-09-21,89.750000,90.000000,89.019997,90.000000,52.099621,8800
2015-09-28,89.050003,89.239998,85.559998,88.099998,50.999748,6600
2015-10-05,88.099998,91.000000,88.099998,90.000000,52.099621,9800
2015-10-12,90.000000,90.000000,88.000000,88.000000,50.941868,3500
2015-10-19,89.750000,92.250000,87.849998,88.000000,50.941868,20600
2015-10-26,87.500000,90.000000,78.500000,80.500000,46.600224,12200
2015-11-02,80.500000,81.500000,76.949997,76.949997,45.747696,4300
2015-11-09,77.239998,80.000000,77.000000,78.000000,46.371922,7700
2015-11-16,81.000000,81.000000,77.010002,79.000000,46.966446,3700
2015-11-23,79.000000,79.000000,75.010002,78.989998,46.960495,1800
2015-11-30,79.000000,79.000000,78.000000,79.000000,46.966446,4900
2015-12-07,76.970001,78.580002,70.000000,72.000000,42.804863,10000
2015-12-14,73.400002,74.000000,70.989998,74.000000,43.993885,9500
2015-12-21,73.900002,76.000000,72.010002,72.010002,42.810802,5400
2015-12-28,73.000000,73.599998,70.500000,72.989998,43.393433,17400
2016-01-04,72.989998,74.370003,70.750000,71.510002,42.513557,3700
2016-01-11,72.050003,75.400002,70.000000,70.000000,41.615849,6800
2016-01-18,69.599998,69.599998,63.000000,66.470001,39.517208,7400
2016-01-25,66.800003,68.000000,58.820000,65.000000,38.643284,9600
2016-02-01,72.989998,72.989998,60.000000,65.000000,39.996086,92900
2016-02-08,65.650002,67.040001,61.730000,61.730000,37.983978,21000
2016-02-15,61.560001,63.450001,60.040001,61.000000,37.534794,36800
2016-02-22,61.000000,63.000000,59.000000,59.759998,36.771778,23400
2016-02-29,60.509998,67.489998,60.500000,66.480003,40.906761,10300
2016-03-07,66.860001,69.160004,66.860001,68.500000,42.149723,2100
2016-03-14,69.099998,69.480003,67.650002,67.860001,41.755913,2900
2016-03-21,67.500000,72.000000,67.500000,71.500000,43.995697,3900
2016-03-28,69.489998,72.000000,69.489998,72.000000,44.303364,2800
2016-04-04,70.000000,72.000000,68.610001,72.000000,44.303364,2100
2016-04-11,71.940002,74.000000,71.440002,74.000000,45.534008,800
2016-04-18,74.669998,79.470001,73.000000,79.000000,48.610626,4400
2016-04-25,79.989998,83.290001,79.879997,80.500000,49.533619,5900
2016-05-02,85.970001,85.970001,78.510002,78.989998,50.011028,2800
2016-05-09,81.489998,82.570000,77.489998,81.900002,51.853443,1700
2016-05-16,81.900002,82.449997,80.000000,80.849998,51.188663,1800
2016-05-23,84.449997,84.449997,75.000000,80.199997,50.777119,2700
2016-05-30,81.750000,81.750000,79.870003,80.750000,51.125351,800
2016-06-06,79.010002,83.650002,79.010002,80.099998,50.713810,2600
2016-06-13,80.070000,83.000000,77.500000,81.349998,51.505222,3100
2016-06-20,81.349998,83.480003,81.089996,81.150002,51.378590,1200
2016-06-27,81.849998,84.500000,81.150002,84.500000,53.499588,4900
2016-07-04,83.809998,84.099998,81.800003,82.500000,52.233322,7300
2016-07-11,84.000000,84.989998,83.000000,84.870003,53.733852,17800
2016-07-18,84.529999,97.849998,84.500000,90.220001,57.121101,28400
2016-07-25,91.500000,93.000000,85.010002,92.250000,58.406349,17100
2016-08-01,89.120003,90.000000,87.500000,88.050003,57.168690,5700
2016-08-08,88.550003,90.000000,88.190002,88.199997,57.266083,4400
2016-08-15,88.379997,90.000000,88.250000,89.070000,57.830956,3700
2016-08-22,89.500000,90.730003,88.699997,90.250000,58.597099,4900
2016-08-29,91.480003,91.480003,88.800003,89.339996,58.006256,4200
2016-09-05,89.550003,90.800003,88.900002,88.900002,57.720577,3800
2016-09-12,88.800003,89.500000,86.400002,88.699997,57.590725,5800
2016-09-19,89.150002,90.000000,87.000000,88.750000,57.623192,3100
2016-09-26,88.739998,90.330002,88.330002,88.650002,57.558258,10400
2016-10-03,88.650002,88.980003,88.000000,88.019997,57.149208,1300
2016-10-10,88.639999,88.650002,88.529999,88.620003,57.538795,800
2016-10-17,89.010002,91.639999,88.410004,90.000000,58.434780,12400
