Date,Open,High,Low,Close,Adj Close,Volume
2000-01-01,1.062500,1.750000,1.062500,1.625000,1.625000,442900
2000-01-08,1.625000,2.406250,1.437500,2.296875,2.296875,619900
2000-01-15,2.046875,2.500000,2.015625,2.500000,2.500000,99800
2000-01-22,2.500000,3.750000,2.375000,2.625000,2.625000,255700
2000-01-29,3.000000,3.000000,2.500000,2.500000,2.500000,36200
2000-02-05,2.500000,3.625000,2.500000,3.000000,3.000000,67200
2000-02-12,2.750000,3.000000,1.390625,2.500000,2.500000,16800
2000-02-19,2.625000,3.000000,2.500000,2.500000,2.500000,145200
2000-02-26,3.000000,3.000000,2.000000,2.250000,2.250000,126400
2000-03-04,2.000000,3.000000,2.000000,3.000000,3.000000,66800
2000-03-11,2.500000,2.750000,2.406250,2.406250,2.406250,51800
2000-03-18,2.406250,2.500000,2.000000,2.000000,2.000000,32800
2000-03-25,2.093750,2.250000,1.843750,1.953125,1.953125,580100
2000-04-01,2.000000,2.000000,1.500000,1.750000,1.750000,21500
2000-04-08,1.750000,2.000000,1.250000,1.250000,1.250000,56600
2000-04-15,1.250000,1.375000,1.093750,1.312500,1.312500,127600
2000-04-22,1.343750,1.375000,1.125000,1.296875,1.296875,21300
2000-04-29,1.250000,1.250000,1.156250,1.171875,1.171875,85100
2000-05-06,1.093750,1.687500,1.093750,1.109375,1.109375,50400
2000-05-13,1.140625,1.156250,1.093750,1.093750,1.093750,135900
2000-05-20,1.093750,1.156250,1.015625,1.015625,1.015625,146800
2000-05-27,1.015625,1.031250,1.015625,1.015625,1.015625,65400
2000-06-03,1.015625,1.015625,0.875000,0.937500,0.937500,285600
2000-06-10,0.937500,1.000000,0.906250,1.000000,1.000000,137700
2000-06-17,0.984375,1.000000,0.921875,0.937500,0.937500,206800
2000-06-24,0.937500,0.984375,0.937500,0.968750,0.968750,132600
2000-07-01,0.953125,0.984375,0.937500,0.937500,0.937500,49000
2000-07-08,0.937500,0.984375,0.937500,0.968750,0.968750,124600
2000-07-15,0.953125,0.968750,0.953125,0.953125,0.953125,33200
2000-07-22,0.953125,0.953125,0.875000,0.906250,0.906250,31200
2000-07-29,0.921875,0.921875,0.796875,0.828125,0.828125,87800
2000-08-05,0.828125,0.843750,0.750000,0.796875,0.796875,84100
2000-08-12,0.765625,0.781250,0.453125,0.515625,0.515625,621200
2000-08-19,0.515625,0.515625,0.453125,0.500000,0.500000,479300
2000-08-26,0.468750,0.500000,0.406250,0.468750,0.468750,149500
2000-09-02,0.500000,0.593750,0.500000,0.593750,0.593750,71300
2000-09-09,0.593750,0.687500,0.546875,0.656250,0.656250,29400
2000-09-16,0.687500,0.687500,0.546875,0.578125,0.578125,32700
2000-09-23,0.625000,0.937500,0.593750,0.906250,0.906250,115400
2000-09-30,0.953125,0.953125,0.687500,0.843750,0.843750,101800
2000-10-07,0.796875,3.000000,0.703125,2.109375,2.109375,208800
2000-10-14,2.093750,2.406250,1.796875,1.906250,1.906250,214900
2000-10-21,1.906250,1.968750,1.296875,1.312500,1.312500,112600
2000-10-28,1.312500,1.953125,1.312500,1.500000,1.500000,87000
2000-11-04,1.531250,1.531250,1.296875,1.343750,1.343750,115300
2000-11-11,1.296875,1.343750,1.015625,1.015625,1.015625,199300
2000-11-18,1.031250,1.046875,0.796875,0.843750,0.843750,385800
2000-11-25,0.953125,1.156250,0.828125,0.843750,0.843750,175100
2000-12-02,0.843750,0.875000,0.656250,0.796875,0.796875,528300
2000-12-09,0.843750,0.906250,0.703125,0.703125,0.703125,215200
2000-12-16,0.703125,0.843750,0.609375,0.718750,0.718750,570700
2000-12-23,0.718750,0.750000,0.515625,0.656250,0.656250,546200
2000-12-30,0.656250,1.453125,0.656250,1.296875,1.296875,152700
2001-01-06,1.296875,1.500000,1.156250,1.375000,1.375000,75600
2001-01-13,1.312500,1.546875,1.296875,1.406250,1.406250,36300
2001-01-20,1.406250,1.843750,1.406250,1.843750,1.843750,53200
2001-01-27,1.593750,1.750000,1.546875,1.546875,1.546875,30100
2001-02-03,1.500000,1.656250,0.953125,0.953125,0.953125,108100
2001-02-10,1.093750,1.156250,0.921875,0.953125,0.953125,9000
2001-02-17,0.953125,1.234375,0.953125,1.156250,1.156250,29500
2001-02-24,1.093750,1.093750,1.062500,1.062500,1.062500,5500
2001-03-03,1.015625,1.015625,0.843750,0.953125,0.953125,48200
2001-03-10,0.953125,1.000000,0.906250,1.000000,1.000000,22200
2001-03-17,0.937500,1.015625,0.937500,1.000000,1.000000,32700
2001-03-24,1.093750,1.406250,1.015625,1.406250,1.406250,68100
2001-03-31,1.437500,1.437500,1.093750,1.203125,1.203125,65300
2001-04-07,1.200000,1.220000,1.020000,1.100000,1.100000,44600
