Date,Open,High,Low,Close,Adj Close,Volume
2020-09-21,22.240000,27.530001,20.500000,24.469999,24.469999,3621200
2020-09-28,23.650000,24.790001,19.316000,20.080000,20.080000,1646600
2020-10-05,20.430000,21.950001,18.160000,20.230000,20.230000,1203700
2020-10-12,20.209999,22.033001,20.209999,21.799999,21.799999,653300
2020-10-19,22.209999,23.000000,19.950001,20.020000,20.020000,499000
2020-10-26,19.910000,21.537001,19.000000,20.799999,20.799999,699200
2020-11-02,21.000000,21.980000,20.020000,20.500000,20.500000,601100
2020-11-09,20.900000,21.070000,19.530001,20.400000,20.400000,241500
2020-11-16,20.500000,22.434999,20.000000,21.170000,21.170000,358800
2020-11-23,21.120001,22.480000,20.250000,21.430000,21.430000,231100
2020-11-30,21.480000,23.388000,19.830000,20.030001,20.030001,634000
2020-12-07,20.030001,22.240000,18.900000,22.020000,22.020000,719200
2020-12-14,22.070000,23.670000,20.309999,22.330000,22.330000,2136100
2020-12-21,22.120001,29.959999,21.530001,27.200001,27.200001,703200
2020-12-28,28.950001,29.760000,25.930000,27.280001,27.280001,310100
